270122,1,10539,1,ORD,1899-12-31 05:40:00.000,1899-12-31 06:53:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
270123,1,10759,1,FES,1899-12-31 08:00:00.000,1899-12-31 09:10:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1416542349
270124,1,11735,1,FES,1899-12-31 17:36:00.000,1899-12-31 18:46:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1416542349
270125,1,10541,1,ORD,1899-12-31 05:41:00.000,1899-12-31 06:53:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
270182,1,11714,1,ORD,1899-12-31 17:14:00.000,1899-12-31 18:25:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269440,1,11847,1,FES,1899-12-31 18:48:00.000,1899-12-31 19:58:00.000,DD FES,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1524855334
269441,1,11847,1,FES,1899-12-31 18:48:00.000,1899-12-31 19:58:00.000,DD FES,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1416542349
269442,1,12202,1,ORD,1899-12-31 22:02:00.000,1899-12-31 23:13:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269443,1,12202,1,ORD,1899-12-31 22:02:30.000,1899-12-31 23:16:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-1058568744
269444,1,12202,1,ORD,1899-12-31 22:02:30.000,1899-12-31 23:16:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-382156356
269445,1,12211,1,ORD,1899-12-31 22:11:00.000,1899-12-31 23:18:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
269446,1,12211,1,ORD,1899-12-31 22:11:00.000,1899-12-31 23:20:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-1058568744
269447,1,12211,1,ORD,1899-12-31 22:11:00.000,1899-12-31 23:20:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-382156356
269496,1,11535,1,FES,1899-12-31 15:35:00.000,1899-12-31 16:25:00.000,STR,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1416542349
269497,1,11602,1,ORD,1899-12-31 16:02:30.000,1899-12-31 17:19:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2017515765
269498,1,11602,1,ORD,1899-12-31 16:02:30.000,1899-12-31 17:19:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,2071110629
269502,1,10917,1,ORD,1899-12-31 09:17:00.000,1899-12-31 10:30:00.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,2017515765
269546,1,10915,1,ORD,1899-12-31 09:16:00.000,1899-12-31 10:29:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-200120116
